128	168	6	5	55	64
129	168	6	5	67	0
130	168	7	6	53	0
131	168	7	6	55	64
132	168	8	9	36	0
133	168	8	9	42	0
134	168	8	9	42	30
135	168	11	7	65	0
136	168	11	7	67	64
137	175	5	0	74	0
138	175	5	0	76	96
139	175	7	6	55	0
140	175	7	6	67	64
141	175	8	9	42	0
142	175	8	9	42	30
143	181	5	0	76	0
144	181	7	6	67	0
145	181	8	9	42	0
146	182	5	0	77	96
147	182	7	6	69	64
148	182	8	9	42	30
149	188	5	0	76	96
150	188	5	0	77	0
151	188	7	6	67	64
152	188	7	6	69	0
153	188	8	9	42	0
154	188	8	9	42	30
155	195	6	5	48	64
156	195	6	5	55	0
157	195	8	9	36	64
158	195	8	9	42	0
159	195	8	9	42	30
160	195	11	7	60	64
161	195	11	7	67	0
162	202	7	6	55	64
163	202	7	6	67	0
164	202	8	9	42	0
165	202	8	9	42	30
166	208	5	0	76	0
167	208	7	6	55	0
168	208	7	6	62	64
169	208	8	9	36	0
170	208	8	9	42	0
171	208	8	9	42	30
172	212	9	9	49	20
173	213	9	9	49	0
174	213	9	9	49	20
175	214	9	9	49	0
176	214	9	9	49	20
177	214	9	9	49	0
178	214	9	9	49	20
179	215	2	2	77	96
180	215	5	0	79	60
181	215	7	6	55	64
182	215	7	6	62	0
183	215	8	9	36	64
184	215	8	9	42	0
185	215	8	9	42	30
186	215	9	9	49	0
187	215	9	9	49	25
188	216	2	2	77	0
189	216	9	9	49	0
190	216	9	9	49	25
191	217	2	2	79	96
192	217	5	0	79	0
193	217	5	0	79	60
194	217	9	9	49	0
195	217	9	9	49	25
196	218	9	9	49	0
197	218	9	9	49	25
198	219	5	0	79	0
199	219	5	0	79	60
200	219	9	9	49	0
201	219	9	9	49	31
202	219	9	9	49	0
203	219	9	9	49	31
204	220	5	0	79	0
205	220	5	0	79	60
206	220	9	9	49	0
207	220	9	9	49	31
208	221	9	9	49	0
209	221	9	9	49	31
210	222	2	2	79	0
211	222	2	2	86	96
212	222	5	0	79	0
213	222	5	0	86	60
214	222	6	5	48	0
215	222	8	9	36	0
216	222	8	9	42	0
217	222	8	9	42	30
218	222	9	9	49	0
219	222	9	9	49	36
220	223	9	9	49	0
221	223	9	9	49	36
222	224	5	0	86	0
223	224	5	0	86	60
224	224	9	9	49	0
225	224	9	9	49	36
226	224	9	9	49	0
227	225	5	0	86	0
228	225	5	0	86	60
229	225	9	9	49	36
230	225	9	9	49	0
231	225	9	9	49	42
232	226	9	9	49	0
233	226	9	9	49	42
234	227	5	0	86	0
235	227	5	0	86	60
236	227	9	9	49	0
237	227	9	9	49	42
238	228	9	9	49	0
239	228	9	9	49	42
240	229	2	2	84	96
241	229	2	2	86	0
242	229	5	0	84	60
243	229	5	0	86	0
244	229	7	6	55	0
245	229	8	9	36	70
246	229	8	9	42	0
247	229	8	9	42	30
248	229	9	9	49	0
249	229	9	9	49	47
250	230	5	0	84	0
251	230	5	0	84	60
252	230	9	9	49	0
253	230	9	9	49	47
254	230	9	9	49	0
255	230	9	9	49	47
256	231	9	9	49	0
257	231	9	9	49	47
258	232	5	0	84	0
259	232	5	0	84	60
260	232	9	9	49	0
261	232	9	9	49	52
262	233	9	9	49	0
263	233	9	9	49	52
264	234	5	0	84	0
265	234	5	0	84	60
266	234	9	9	49	0
267	234	9	9	49	52
268	235	2	2	83	96
269	235	2	2	84	0
270	235	5	0	83	60
271	235	5	0	84	0
272	235	6	5	47	64
273	235	6	5	53	64
274	235	6	5	56	64
275	235	6	5	62	64
276	235	7	6	56	64
277	235	7	6	62	64
278	235	7	6	71	64
279	235	8	9	36	0
280	235	8	9	38	87
281	235	8	9	42	0
282	235	8	9	42	30
283	235	9	9	49	0
284	235	9	9	49	52
285	235	9	9	49	0
286	235	9	9	49	58
287	235	13	0	50	58
288	235	14	15	47	58
289	235	15	0	32	58
290	236	9	9	49	0
291	236	9	9	49	58
292	237	5	0	83	0
293	237	5	0	83	60
294	237	9	9	49	0
295	237	9	9	49	58
296	238	9	9	49	0
297	238	9	9	49	58
298	239	5	0	83	0
299	239	5	0	83	60
300	239	9	9	49	0
301	239	9	9	49	63
302	240	5	0	83	0
303	240	9	9	49	0
304	240	9	9	49	63
305	240	9	9	49	0
306	241	5	0	83	60
307	241	9	9	49	63
308	241	9	9	49	0
309	241	9	9	49	63
310	242	2	2	83	0
311	242	2	2	84	96
312	242	5	0	83	0
313	242	5	0	84	60
314	242	8	9	42	0
315	242	8	9	42	30
316	242	9	9	49	0
317	242	9	9	49	69
318	243	9	9	49	0
319	243	9	9	49	69
320	244	5	0	84	0
321	244	5	0	84	60
322	244	9	9	49	0
323	244	9	9	49	69
324	245	9	9	49	0
325	245	9	9	49	69
326	246	5	0	84	0
327	246	5	0	84	60
328	246	9	9	49	0
329	246	9	9	49	74
330	246	9	9	49	0
331	246	9	9	49	74
332	247	5	0	84	0
333	247	5	0	84	60
334	247	9	9	49	0
335	247	9	9	49	74
336	248	9	9	49	0
337	248	9	9	49	74
338	249	5	0	84	0
339	249	5	0	84	60
340	249	5	0	84	0
341	249	5	0	84	60
342	249	6	5	47	0
343	249	6	5	53	0
344	249	6	5	56	0
345	249	6	5	62	0
346	249	7	6	56	0
347	249	7	6	57	80
348	249	7	6	62	0
349	249	7	6	71	0
350	249	8	9	35	80
351	249	8	9	38	0
352	249	8	9	42	0
353	249	8	9	46	50
354	249	9	9	49	0
355	249	10	9	84	80
356	249	11	7	60	0
357	249	13	0	50	0
358	249	13	0	57	80
359	249	14	15	45	80
360	249	14	15	47	0
361	249	15	0	32	0
362	249	15	0	33	80
363	251	5	0	84	0
364	251	5	0	84	60
365	251	5	0	84	0
366	251	5	0	84	60
367	252	5	0	84	0
368	252	5	0	84	60
369	252	5	0	84	0
370	252	5	0	84	60
371	254	5	0	84	0
372	254	5	0	84	60
373	254	5	0	84	0
374	254	5	0	84	60
375	256	5	0	84	0
376	256	5	0	84	60
377	256	5	0	84	0
378	256	5	0	84	60
379	256	6	5	55	80
380	256	8	9	46	0
381	257	5	0	84	0
382	257	5	0	84	60
383	257	5	0	84	0
384	257	5	0	84	60
385	259	5	0	84	0
386	259	5	0	84	60
387	259	5	0	84	0
388	259	5	0	84	60
389	261	5	0	84	0
390	261	5	0	84	60
391	261	5	0	84	0
392	261	5	0	84	60
393	262	2	2	84	0
394	262	2	2	86	96
395	262	5	0	84	0
396	262	5	0	86	60
397	262	6	5	55	0
398	262	6	5	60	80
399	262	8	9	35	0
400	262	8	9	38	80
401	262	8	9	46	50
402	264	5	0	86	0
403	264	5	0	86	60
404	266	5	0	86	0
405	266	5	0	86	60
406	267	5	0	86	0
407	267	5	0	86	60
408	269	2	2	86	0
409	269	2	2	88	96
410	269	5	0	86	0
411	269	5	0	88	60
412	269	6	5	60	0
413	269	6	5	67	80
414	269	8	9	36	80
415	269	8	9	38	0
416	269	8	9	46	0
417	271	5	0	88	0
418	271	5	0	88	60
419	273	5	0	88	0
420	273	5	0	88	60
421	274	5	0	88	0
422	274	5	0	88	60
423	276	5	0	88	0
424	276	5	0	88	60
425	276	5	0	88	0
426	276	5	0	88	60
427	276	6	5	67	0
428	276	7	6	55	80
429	276	7	6	57	0
430	276	8	9	36	0
431	276	8	9	46	50
432	276	9	9	70	49
433	276	13	0	55	80
434	276	13	0	57	0
435	276	14	15	43	80
436	276	14	15	45	0
437	276	15	0	31	80
438	276	15	0	33	0
439	278	5	0	88	0
440	278	5	0	88	60
441	278	5	0	88	0
442	278	5	0	88	60
443	279	5	0	88	0
444	279	5	0	88	60
445	279	5	0	88	0
446	279	5	0	88	60
447	281	5	0	88	0
448	281	5	0	88	60
449	281	5	0	88	0
450	281	5	0	88	60
451	283	2	2	84	96
452	283	2	2	88	0
453	283	5	0	84	60
454	283	5	0	88	0
455	283	6	5	52	80
456	283	8	9	36	80
457	283	8	9	46	0
458	283	9	9	70	0
459	283	9	9	70	49
460	284	5	0	84	0
461	284	5	0	84	60
462	286	5	0	84	0
463	286	5	0	84	60
464	288	5	0	84	0
465	288	5	0	84	60
466	289	5	0	84	0
467	289	5	0	84	60
468	289	6	5	52	0
469	289	6	5	60	80
470	289	8	9	36	0
471	289	8	9	38	80
472	289	8	9	46	50
473	289	9	9	70	0
474	289	9	9	70	49
475	291	5	0	84	0
476	291	5	0	84	60
477	293	5	0	84	0
478	293	5	0	84	60
479	294	5	0	84	0
480	294	5	0	84	60
481	296	2	2	79	96
482	296	2	2	84	0
483	296	5	0	81	60
484	296	5	0	84	0
485	296	6	5	60	0
486	296	6	5	67	80
487	296	8	9	38	0
488	296	8	9	46	0
489	296	9	9	70	0
490	296	9	9	70	49
491	297	2	2	79	0
492	297	2	2	81	96
493	298	5	0	81	0
494	298	5	0	81	60
495	299	5	0	81	0
496	300	5	0	81	60
497	301	5	0	81	0
498	301	5	0	81	60
499	303	5	0	81	0
500	303	5	0	81	60
501	303	5	0	81	0
502	303	5	0	81	60
503	303	6	5	67	0
504	303	7	6	53	80
505	303	7	6	55	0
506	303	8	9	35	80
507	303	8	9	46	50
508	303	9	9	70	0
509	303	9	9	70	49
510	303	10	9	84	0
511	303	13	0	53	80
512	303	13	0	55	0
513	303	14	15	41	80
514	303	14	15	43	0
515	303	15	0	29	80
516	303	15	0	31	0
517	305	5	0	81	0
518	305	5	0	81	60
519	305	5	0	81	0
520	305	5	0	81	60
521	306	5	0	81	0
522	306	5	0	81	60
523	306	5	0	81	0
524	306	5	0	81	60
525	308	5	0	81	0
526	308	5	0	81	60
527	308	5	0	81	0
528	308	5	0	81	60
529	310	5	0	81	0
530	310	5	0	81	60
531	310	5	0	81	0
532	310	5	0	81	60
533	310	6	5	55	80
534	310	8	9	46	0
535	310	9	9	70	0
536	310	9	9	70	49
537	311	5	0	81	0
538	311	5	0	81	60
539	311	5	0	81	0
540	311	5	0	81	60
541	313	5	0	81	0
542	313	5	0	81	60
543	313	5	0	81	0
544	313	5	0	81	60
545	315	5	0	81	0
546	315	5	0	81	60
547	315	5	0	81	0
548	315	5	0	81	60
549	316	2	2	81	0
550	316	2	2	83	96
551	316	5	0	81	0
552	316	5	0	83	60
553	316	6	5	55	0
554	316	6	5	60	80
555	316	8	9	35	0
556	316	8	9	38	80
557	316	8	9	46	50
558	316	9	9	70	0
559	316	9	9	70	49
560	318	5	0	83	0
561	318	5	0	83	60
562	320	5	0	83	0
563	320	5	0	83	60
564	321	5	0	83	0
565	321	5	0	83	60
566	323	2	2	83	0
567	323	2	2	84	96
568	323	5	0	83	0
569	323	5	0	84	60
570	323	6	5	60	0
571	323	6	5	65	80
572	323	8	9	36	80
573	323	8	9	38	0
574	323	8	9	46	0
575	323	9	9	70	0
576	323	9	9	70	49
577	325	5	0	84	0
578	325	5	0	84	60
579	326	5	0	84	0
580	326	5	0	84	60
581	328	5	0	84	0
582	328	5	0	84	60
583	330	5	0	84	0
584	330	5	0	84	60
585	330	5	0	84	0
586	330	5	0	84	60
587	330	6	5	65	0
588	330	7	6	52	80
589	330	7	6	53	0
590	330	8	9	36	0
591	330	8	9	46	50
592	330	9	9	70	0
593	330	9	9	70	49
594	330	13	0	52	80
595	330	13	0	53	0
596	330	14	15	40	80
597	330	14	15	41	0
598	330	15	0	28	80
599	330	15	0	29	0
600	331	5	0	84	0
601	332	5	0	84	60
602	332	5	0	84	0
603	332	5	0	84	60
604	333	5	0	84	0
605	333	5	0	84	60
606	333	5	0	84	0
607	333	5	0	84	60
608	335	5	0	84	0
609	335	5	0	84	60
610	335	5	0	84	0
611	335	5	0	84	60
612	337	2	2	79	96
613	337	2	2	84	0
614	337	5	0	79	60
615	337	5	0	84	0
616	337	6	5	64	80
617	337	8	9	36	80
618	337	8	9	46	0
619	337	9	9	70	0
620	337	9	9	70	49
621	338	5	0	79	0
622	338	5	0	79	60
623	340	5	0	79	0
624	340	5	0	79	60
625	342	5	0	79	0
626	342	5	0	79	60
627	343	5	0	79	0
628	343	5	0	79	60
629	343	6	5	64	0
630	343	8	9	36	0
631	343	8	9	38	80
632	343	8	9	46	50
633	343	9	9	70	0
634	343	9	9	70	49
635	345	5	0	79	0
636	345	5	0	79	60
637	347	5	0	79	0
638	347	5	0	79	60
639	348	5	0	79	0
640	348	5	0	79	60
641	350	2	2	79	0
642	350	5	0	79	0
643	350	6	5	60	80
644	350	8	9	38	0
645	350	8	9	46	0
646	350	9	9	70	0
647	350	9	9	70	49
648	350	15	0	28	0
649	350	15	0	36	80
650	357	2	2	77	96
651	357	5	0	79	60
652	357	6	5	60	0
653	357	7	6	50	80
654	357	7	6	52	0
655	357	8	9	35	80
656	357	8	9	46	50
657	357	9	9	70	0
658	357	9	9	70	49
659	357	12	8	77	80
660	357	13	0	50	80
661	357	13	0	52	0
662	357	14	15	38	80
663	357	14	15	40	0
664	357	15	0	36	0
665	357	15	0	38	80
666	358	2	2	77	0
667	358	2	2	79	96
668	358	5	0	79	0
669	358	5	0	79	60
670	358	12	8	77	0
671	358	12	8	79	80
672	360	5	0	79	0
673	360	5	0	79	60
674	362	5	0	79	0
675	362	5	0	79	60
676	363	2	2	79	0
677	363	12	8	79	0
678	364	2	2	77	96
679	364	5	0	77	60
680	364	5	0	79	0
681	364	6	5	57	80
682	364	8	9	46	0
683	364	9	9	70	0
684	364	9	9	70	49
685	364	12	8	77	80
686	365	5	0	77	0
687	365	5	0	77	60
688	367	5	0	77	0
689	367	5	0	77	60
690	369	5	0	77	0
691	369	5	0	77	60
692	370	2	2	76	96
693	370	2	2	77	0
694	370	5	0	76	60
695	370	5	0	77	0
696	370	6	5	57	0
697	370	6	5	60	80
698	370	8	9	35	0
699	370	8	9	38	80
700	370	8	9	46	50
701	370	9	9	70	0
702	370	9	9	70	49
703	370	12	8	76	80
704	370	12	8	77	0
705	372	5	0	76	0
706	372	5	0	76	60
707	374	5	0	76	0
708	374	5	0	76	60
709	375	5	0	76	0
710	375	5	0	76	60
711	377	2	2	74	96
712	377	2	2	76	0
713	377	5	0	74	60
714	377	5	0	76	0
715	377	6	5	60	0
716	377	6	5	62	80
717	377	7	6	50	0
718	377	7	6	50	80
719	377	8	9	36	80
720	377	8	9	38	0
721	377	8	9	46	0
722	377	9	9	70	0
723	377	9	9	70	49
724	377	12	8	74	80
725	377	12	8	76	0
726	377	13	0	50	0
727	377	13	0	50	80
728	377	14	15	38	0
729	377	14	15	38	80
730	377	15	0	38	0
731	377	15	0	38	80
732	379	5	0	74	0
733	379	5	0	74	60
734	380	5	0	74	0
735	380	5	0	74	60
736	382	5	0	74	0
737	382	5	0	74	60
738	384	5	0	74	0
739	384	5	0	74	60
740	384	5	0	74	0
741	384	5	0	74	60
742	384	6	5	62	0
743	384	8	9	36	0
744	384	8	9	46	50
745	384	9	9	70	0
746	384	9	9	70	49
747	385	5	0	74	0
748	385	5	0	74	60
749	385	5	0	74	0
750	385	5	0	74	60
751	387	5	0	74	0
752	387	5	0	74	60
753	387	5	0	74	0
754	387	5	0	74	60
755	389	5	0	74	0
756	389	5	0	74	60
757	389	5	0	74	0
758	389	5	0	74	60
759	390	2	2	74	0
760	390	5	0	74	0
761	390	8	9	46	0
762	390	9	9	70	0
763	390	12	8	74	0
764	391	2	2	72	96
765	391	5	0	72	60
766	391	6	5	65	80
767	391	8	9	36	80
768	391	9	9	70	49
769	391	12	8	72	80
770	392	5	0	72	0
771	392	5	0	72	60
772	394	5	0	72	0
773	394	5	0	72	60
774	395	5	0	72	0
775	396	5	0	72	60
776	397	5	0	72	0
777	397	5	0	72	60
778	397	8	9	36	0
779	397	8	9	38	80
780	397	8	9	46	50
781	397	9	9	70	0
782	397	9	9	70	49
783	399	5	0	72	0
784	399	5	0	72	60
785	401	5	0	72	0
786	401	5	0	72	60
787	402	5	0	72	0
788	402	5	0	72	60
789	404	5	0	72	0
790	404	5	0	72	60
791	404	7	6	50	0
792	404	7	6	52	80
793	404	8	9	38	0
794	404	8	9	46	0
795	404	9	9	70	0
796	404	9	9	70	49
797	404	13	0	50	0
798	404	13	0	50	80
799	404	14	15	38	0
800	404	14	15	40	80
801	404	15	0	38	0
802	404	15	0	40	80
803	406	5	0	72	0
804	406	5	0	72	60
805	407	5	0	72	0
806	407	5	0	72	60
807	407	7	6	52	0
808	407	7	6	53	80
809	407	14	15	40	0
810	407	14	15	41	80
811	407	15	0	40	0
812	407	15	0	41	80
813	409	5	0	72	0
814	409	5	0	72	60
815	411	2	2	72	0
816	411	2	2	72	96
817	411	5	0	72	0
818	411	5	0	72	60
819	411	6	5	60	80
820	411	6	5	65	0
821	411	6	5	65	80
822	411	7	6	53	0
823	411	7	6	55	80
824	411	8	9	35	80
825	411	8	9	46	50
826	411	9	9	70	0
827	411	9	9	70	49
828	411	12	8	72	0
829	411	12	8	72	80
830	411	13	0	48	80
831	411	13	0	50	0
832	411	14	15	41	0
833	411	14	15	43	80
834	411	15	0	41	0
835	411	15	0	43	80
836	412	5	0	72	0
837	412	5	0	72	60
838	414	5	0	72	0
839	414	5	0	72	60
840	416	5	0	72	0
841	416	5	0	72	60
842	417	5	0	72	0
843	417	5	0	72	60
844	417	8	9	46	0
845	417	9	9	70	0
846	417	9	9	70	49
847	419	5	0	72	0
848	419	5	0	72	60
849	421	5	0	72	0
850	421	5	0	72	60
851	422	5	0	72	0
852	422	5	0	72	60
853	424	5	0	72	0
854	424	5	0	72	60
855	424	8	9	35	0
856	424	8	9	38	80
857	424	8	9	46	50
858	424	9	9	70	0
859	424	9	9	70	49
860	426	5	0	72	0
861	426	5	0	72	60
862	427	5	0	72	0
863	428	5	0	72	60
864	429	5	0	72	0
865	429	5	0	72	60
866	431	2	2	71	96
867	431	2	2	72	0
868	431	5	0	71	60
869	431	5	0	72	0
870	431	6	5	59	80
871	431	6	5	60	0
872	431	6	5	62	80
873	431	6	5	65	0
874	431	7	6	55	0
875	431	7	6	55	80
876	431	8	9	36	80
877	431	8	9	38	0
878	431	8	9	46	0
879	431	8	9	46	96
880	431	9	9	70	0
881	431	9	9	70	49
882	431	12	8	71	80
883	431	12	8	72	0
884	431	13	0	48	0
885	431	13	0	50	80
886	431	14	15	43	0
887	431	14	15	43	80
888	431	15	0	43	0
889	431	15	0	43	80
890	433	5	0	71	0
891	433	5	0	71	60
892	434	5	0	71	0
893	434	5	0	71	60
894	436	5	0	71	0
895	436	5	0	71	60
896	438	5	0	71	0
897	438	5	0	71	60
898	438	8	9	36	0
899	438	8	9	46	0
900	438	8	9	51	80
901	438	9	9	70	0
902	438	9	9	70	49
903	439	5	0	71	0
904	439	5	0	71	60
905	441	5	0	71	0
906	441	5	0	71	60
907	443	5	0	71	0
908	443	5	0	71	60
909	444	5	0	71	0
910	444	5	0	71	60
911	444	9	9	70	0
912	444	12	8	71	0
913	444	12	8	71	80
914	444	12	8	71	0
915	444	12	8	71	80
916	444	12	10	71	0
917	444	12	11	71	0
918	445	12	8	70	80
919	445	12	8	70	0
920	445	12	8	70	80
921	445	12	8	71	0
922	445	12	10	70	0
923	445	12	11	70	0
924	446	5	0	71	0
925	446	5	0	71	60
926	446	12	8	69	80
927	446	12	8	69	0
928	446	12	8	69	80
929	446	12	8	70	0
930	446	12	10	69	0
931	446	12	11	69	0
932	447	12	8	67	80
933	447	12	8	67	0
934	447	12	8	67	80
935	447	12	8	68	80
936	447	12	8	68	0
937	447	12	8	68	80
938	447	12	8	68	0
939	447	12	8	69	0
940	447	12	10	67	0
941	447	12	10	68	0
942	447	12	11	67	0
943	447	12	11	68	0
944	448	5	0	71	0
945	448	5	0	71	60
946	448	12	8	66	80
947	448	12	8	66	0
948	448	12	8	66	80
949	448	12	8	67	0
950	448	12	10	66	0
951	448	12	11	66	0
952	449	5	0	71	0
953	449	5	0	71	60
954	449	12	8	65	80
955	449	12	8	65	0
956	449	12	8	65	80
957	449	12	8	66	0
958	449	12	10	65	0
959	449	12	11	65	0
960	450	12	8	63	80
961	450	12	8	63	0
962	450	12	8	63	80
963	450	12	8	64	80
964	450	12	8	64	0
965	450	12	8	64	80
966	450	12	8	64	0
967	450	12	8	65	0
968	450	12	10	63	0
969	450	12	10	64	0
970	450	12	11	63	0
971	450	12	11	64	0
972	451	2	2	71	0
973	451	5	0	71	0
974	451	6	5	59	0
975	451	6	5	62	0
976	451	7	6	55	0
977	451	8	9	38	80
978	451	8	9	51	0
979	451	12	8	62	1
980	451	12	8	63	0
981	451	13	0	50	0
982	451	14	15	43	0
983	451	15	0	43	0
984	458	12	8	62	0
985	465	7	6	45	64
986	465	8	9	36	80
987	465	8	9	38	0
988	465	8	9	49	80
989	465	9	9	70	64
990	465	14	0	45	80
991	465	15	3	33	80
992	469	12	8	71	96
993	471	6	5	60	55
994	471	6	5	64	55
995	471	7	6	45	0
996	471	7	6	48	64
997	471	9	9	70	0
998	471	9	9	70	64
999	471	12	8	71	0
1000	471	12	8	72	96
1001	476	12	8	71	96
1002	476	12	8	72	0
1003	478	6	5	60	0
1004	478	6	5	64	0
1005	478	7	6	48	0
1006	478	8	9	36	0
1007	478	8	9	38	80
1008	478	8	9	42	80
1009	478	8	9	49	0
1010	478	9	9	70	0
1011	478	9	9	70	76
1012	478	12	8	71	0
1013	478	12	8	72	96
1014	478	14	0	45	0
1015	483	12	8	72	0
1016	485	6	5	60	55
1017	485	6	5	64	55
1018	485	8	9	36	80
1019	485	8	9	38	0
1020	485	9	9	70	0
1021	485	9	9	70	64
1022	485	14	0	45	80
1023	485	15	3	33	0
1024	485	15	3	33	80
1025	489	12	8	71	96
1026	492	8	9	36	0
1027	492	8	9	42	0
1028	492	8	9	42	80
1029	492	9	9	70	0
1030	492	9	9	70	64
1031	492	12	8	71	0
1032	492	12	8	72	96
1033	496	12	8	71	96
1034	496	12	8	72	0
1035	498	6	5	60	0
1036	498	6	5	60	55
1037	498	6	5	64	0
1038	498	6	5	64	55
1039	498	8	9	36	80
1040	498	9	9	70	0
1041	498	9	9	70	64
1042	498	12	8	71	0
1043	498	12	8	72	96
1044	498	14	0	45	0
1045	503	12	8	72	0
1046	505	6	5	60	0
1047	505	6	5	64	0
1048	505	8	9	36	0
1049	505	8	9	38	80
1050	505	8	9	42	0
1051	505	8	9	42	80
1052	505	9	9	70	0
1053	505	9	9	70	76
1054	512	8	9	38	0
1055	512	9	9	70	0
1056	512	9	9	70	64
1057	512	12	8	74	92
1058	519	7	6	40	64
1059	519	8	9	36	80
1060	519	8	9	42	0
1061	519	8	9	42	80
1062	519	9	9	70	0
1063	519	9	9	70	64
1064	519	12	8	74	0
1065	519	14	0	40	80
1066	519	15	3	28	80
1067	519	15	3	33	0
1068	523	12	8	69	96
1069	525	6	5	59	55
1070	525	6	5	62	55
1071	525	7	6	40	0
1072	525	7	6	47	64
1073	525	9	9	70	0
1074	525	9	9	70	64
1075	525	12	8	69	0
1076	525	12	8	71	96
1077	530	12	8	69	96
1078	530	12	8	71	0
1079	532	6	5	59	0
1080	532	6	5	62	0
1081	532	7	6	47	0
1082	532	8	9	36	0
1083	532	8	9	38	80
1084	532	8	9	42	0
1085	532	8	9	42	80
1086	532	9	9	70	0
1087	532	9	9	70	76
1088	532	12	8	69	0
1089	532	12	8	71	96
1090	532	14	0	40	0
1091	537	12	8	71	0
1092	539	6	5	59	55
1093	539	6	5	62	55
1094	539	8	9	36	80
1095	539	8	9	38	0
1096	539	9	9	70	0
1097	539	9	9	70	64
1098	539	14	0	40	80
1099	539	15	3	28	0
1100	539	15	3	28	80
1101	543	12	8	69	96
1102	546	8	9	36	0
1103	546	8	9	42	0
1104	546	8	9	42	80
1105	546	9	9	70	0
1106	546	9	9	70	64
1107	546	12	8	69	0
1108	546	12	8	71	96
1109	550	12	8	69	96
1110	550	12	8	71	0
1111	552	6	5	59	0
1112	552	6	5	59	55
1113	552	6	5	62	0
1114	552	6	5	62	55
1115	552	8	9	36	80
1116	552	9	9	70	0
1117	552	9	9	70	64
1118	552	12	8	69	0
1119	552	12	8	71	96
1120	552	14	0	40	0
1121	557	12	8	71	0
1122	559	6	5	59	0
1123	559	6	5	62	0
1124	559	8	9	36	0
1125	559	8	9	38	80
1126	559	8	9	42	0
1127	559	8	9	42	80
1128	559	9	9	70	0
1129	559	9	9	70	76
1130	566	8	9	38	0
1131	566	9	9	70	0
1132	566	9	9	70	64
1133	566	12	8	72	92
1134	566	15	3	28	0
1135	566	15	3	28	80
1136	573	7	6	41	64
1137	573	8	9	36	80
1138	573	8	9	42	0
1139	573	8	9	42	80
1140	573	9	9	70	0
1141	573	9	9	70	64
1142	573	14	0	41	80
1143	573	15	3	28	0
1144	573	15	3	29	80
1145	576	12	8	72	0
1146	579	6	5	60	55
1147	579	6	5	65	55
1148	579	6	5	67	55
1149	579	7	6	41	0
1150	579	7	6	48	64
1151	579	9	9	70	0
1152	579	9	9	70	64
